user_id,algorithm,rank,item_id,score
38847,UserCF,2,194421,0.6708
38847,UserCF,3,5133563,0.6708
38847,ItemCF,1,1360561,0.4629
38847,ItemCF,2,5133563,0.297
38847,ItemCF,3,2981742,0.1551
38923,UserCF,1,3944567,0.4851
38923,UserCF,2,2776148,0.4743
38923,UserCF,3,1360399,0.4743
38923,ItemCF,1,3944567,0.5601
38923,ItemCF,2,1360399,0.3464
38923,ItemCF,3,92873,0.2887
39039,UserCF,1,998153,0.6708
39039,UserCF,2,250498,0.5774
39039,UserCF,3,2459513,0.5345
39039,ItemCF,1,2459513,0.2774
39039,ItemCF,2,280245,0.25
39039,ItemCF,3,1144343,0.1961
39087,UserCF,1,3027046,0.5
39087,UserCF,2,5161641,0.5
39087,UserCF,3,3360483,0.5
39087,ItemCF,1,3027046,0.2236
39087,ItemCF,2,4532960,0.2236
39087,ItemCF,3,5161641,0.2041
39400,UserCF,1,1624042,1.6971
39400,UserCF,2,1100169,1.46
39400,UserCF,3,2302456,0.6708
39400,ItemCF,1,1624042,0.4602
39400,ItemCF,2,1100169,0.4546
39400,ItemCF,3,2302456,0.2739
39614,UserCF,1,3676554,0.6708
39614,UserCF,2,2732505,0.5477
39614,UserCF,3,3073460,0.5477
39614,ItemCF,1,2261965,0.5
39614,ItemCF,2,675320,0.3873
39614,ItemCF,3,3073460,0.3536
39702,UserCF,1,2006551,0.5
39702,ItemCF,1,2006551,0.3162
39830,UserCF,1,2900535,1.2832
39830,UserCF,2,4848535,0.6325
39830,UserCF,3,4016601,0.6325
39830,ItemCF,1,2900535,0.669
39830,ItemCF,2,1004961,0.4558
39830,ItemCF,3,4498633,0.4201
39977,UserCF,1,4410182,1.1921
39977,UserCF,2,3704235,1.0
39977,UserCF,3,2661210,1.0
39977,ItemCF,1,4410182,0.6581
39977,ItemCF,2,3704235,0.5322
39977,ItemCF,3,5134662,0.5
40066,UserCF,1,2364679,1.0324
40066,UserCF,2,3246733,0.6741
40066,UserCF,3,2331370,0.6667
40066,ItemCF,1,1808993,0.5222
40066,ItemCF,2,1950403,0.3162
40066,ItemCF,3,4863117,0.3162
40087,UserCF,1,4943448,0.7559
40087,UserCF,2,1639133,0.7559
40087,UserCF,3,2371018,0.6325
40087,ItemCF,1,1639133,0.5443
40087,ItemCF,2,4943448,0.4444
40087,ItemCF,3,4379992,0.2722
40119,UserCF,1,3817475,0.6667
40119,UserCF,2,1684440,0.6667
40119,UserCF,3,2346387,0.6396
40119,ItemCF,1,29181,0.3849
40119,ItemCF,2,3817475,0.3592
40119,ItemCF,3,191709,0.2722
40300,UserCF,1,3403645,0.686
40300,UserCF,2,3244134,0.5
40300,UserCF,3,3881370,0.5
40300,ItemCF,1,1357737,0.3162
40300,ItemCF,2,3403645,0.2382
40300,ItemCF,3,3881370,0.1826
40344,UserCF,1,2918701,0.7071
40344,UserCF,2,4532626,0.7071
40344,UserCF,3,2477222,0.7071
40344,ItemCF,1,1532176,0.2357
40344,ItemCF,2,2924287,0.2041
40344,ItemCF,3,4532626,0.1543
40390,UserCF,1,1051309,1.1685
40390,UserCF,2,679860,0.6667
40390,UserCF,3,1479253,0.6396
40390,ItemCF,1,1051309,0.4193
40390,ItemCF,2,545214,0.2509
40390,ItemCF,3,1479253,0.2308
40583,UserCF,1,1059390,0.8165
40583,UserCF,2,2006527,0.686
40583,UserCF,3,1405546,0.6325
40583,ItemCF,1,2006527,0.8
40583,ItemCF,2,4319465,0.3536
40583,ItemCF,3,1059390,0.2646
41007,UserCF,1,4886911,0.6405
41007,UserCF,2,1825796,0.6405
41007,UserCF,3,4102893,0.5
41007,ItemCF,1,1825796,0.504
41007,ItemCF,2,4886911,0.3443
41007,ItemCF,3,677692,0.252
41043,UserCF,1,2736585,0.6708
41043,UserCF,2,2841507,0.5
41043,UserCF,3,2311795,0.5
41043,ItemCF,1,2736585,0.3721
41043,ItemCF,2,2841507,0.1741
41043,ItemCF,3,5116409,0.1601
41063,UserCF,1,3749068,0.7071
41063,UserCF,2,2328058,0.7071
41063,UserCF,3,3845720,0.6396
41063,ItemCF,1,2328058,0.6036
41063,ItemCF,2,3749068,0.2845
41063,ItemCF,3,2397596,0.2236
41235,UserCF,1,3597425,1.1078
41235,UserCF,2,4794129,0.5601
41235,UserCF,3,2939604,0.5601
41235,ItemCF,1,312026,0.5388
41235,ItemCF,2,2981742,0.5222
41235,ItemCF,3,3503155,0.3333
41243,UserCF,1,2384772,0.6708
41243,UserCF,2,2351609,0.6708
41243,UserCF,3,3564339,0.5
41243,ItemCF,1,3273625,0.2041
41243,ItemCF,2,2351609,0.2
41243,ItemCF,3,4324270,0.1826
41387,UserCF,1,1951985,0.8536
41387,UserCF,2,2505649,0.6708
41387,UserCF,3,1309783,0.6708
41387,ItemCF,1,3751052,0.3651
41387,ItemCF,2,760403,0.3441
41387,ItemCF,3,2082965,0.2108
41413,UserCF,1,3082235,0.4743
41413,UserCF,2,735415,0.4743
41413,UserCF,3,2338453,0.4523
41413,ItemCF,1,1724627,0.6124
41413,ItemCF,2,1642702,0.378
41413,ItemCF,3,4801247,0.3536
41446,UserCF,1,1100169,1.8468
41446,UserCF,2,158169,0.8485
41446,UserCF,3,4531940,0.6325
41446,ItemCF,1,1100169,0.9091
41446,ItemCF,2,4650609,0.6325
41446,ItemCF,3,1854569,0.5345
41570,UserCF,1,1589561,1.46
41570,UserCF,2,619538,0.9428
41570,UserCF,3,452890,0.8944
41570,ItemCF,1,1589561,0.6396
41570,ItemCF,2,3370717,0.5
41570,ItemCF,3,452890,0.3223
41734,UserCF,1,4386460,0.6325
41734,UserCF,2,4215803,0.5
41734,UserCF,3,5061417,0.5
41734,ItemCF,1,3462203,0.4082
41734,ItemCF,2,4429783,0.3333
41734,ItemCF,3,4132679,0.2887
41789,UserCF,1,1866283,0.9082
41789,UserCF,2,1633923,0.686
41789,UserCF,3,2850806,0.5
41789,ItemCF,1,2301646,0.378
41789,ItemCF,2,1877844,0.3536
41789,ItemCF,3,1866283,0.3381
41845,UserCF,1,1482535,0.6667
41845,UserCF,2,1097360,0.6396
41845,UserCF,3,3183557,0.6396
41845,ItemCF,1,3183557,0.2417
41845,ItemCF,2,1097360,0.2004
41845,ItemCF,3,300367,0.2
41950,UserCF,1,4312135,1.0951
41950,UserCF,2,99718,0.9708
41950,UserCF,3,3206760,0.9
41950,ItemCF,1,3206760,1.3725
41950,ItemCF,2,4312135,0.4575
41950,ItemCF,3,99718,0.4092
41991,UserCF,1,2261537,0.6667
41991,UserCF,2,3492115,0.6124
41991,UserCF,3,2761782,0.5883
41991,ItemCF,1,1628323,0.3162
41991,ItemCF,2,2761782,0.3145
41991,ItemCF,3,2261537,0.2902
42064,UserCF,1,395399,0.9419
42064,UserCF,2,3493253,0.6708
42064,UserCF,3,1962782,0.6708
42064,ItemCF,1,395399,0.2606
42064,ItemCF,2,5109050,0.25
42064,ItemCF,3,545974,0.1961
42080,UserCF,1,1113009,1.0581
42080,UserCF,2,1146774,0.9
42080,UserCF,3,2538351,0.7894
42080,ItemCF,1,1146774,0.805
42080,ItemCF,2,2538351,0.4366
42080,ItemCF,3,2066676,0.4243
42169,UserCF,1,5123188,0.5164
42169,UserCF,2,1714926,0.5164
42169,UserCF,3,4152992,0.4082
42169,ItemCF,1,1714926,0.3651
42169,ItemCF,2,5123188,0.3162
42169,ItemCF,3,2234180,0.3162
42446,UserCF,1,2846737,0.6
42446,UserCF,2,3662836,0.4472
42446,UserCF,3,3374210,0.4472
42446,ItemCF,1,2846737,0.6061
42446,ItemCF,2,4885873,0.5774
42446,ItemCF,3,554442,0.4714
42552,UserCF,1,4876800,0.6325
42552,UserCF,2,223828,0.6325
42552,UserCF,3,2393824,0.5164
42552,ItemCF,1,1447416,0.4714
42552,ItemCF,2,911099,0.4714
42552,ItemCF,3,3559988,0.3333
42667,UserCF,1,1047955,0.6325
42667,UserCF,2,4603364,0.5
42667,UserCF,3,4017221,0.5
42667,ItemCF,1,1600217,0.2887
42667,ItemCF,2,1047955,0.2357
42667,ItemCF,3,4603364,0.1581
42709,UserCF,1,2437517,0.9082
42709,UserCF,2,320194,0.6708
42709,UserCF,3,3337290,0.5669
42709,ItemCF,1,4672790,0.4472
42709,ItemCF,2,3337290,0.416
42709,ItemCF,3,1841984,0.3397
42729,UserCF,1,5075927,1.3333
42729,UserCF,2,4290950,0.7071
42729,UserCF,3,216894,0.7071
42729,ItemCF,1,5075927,0.2132
42729,ItemCF,2,1867670,0.2132
42729,ItemCF,3,2155386,0.1741
42733,UserCF,1,3597425,0.8165
42733,UserCF,2,3728584,0.4082
42733,UserCF,3,4997967,0.4082
42733,ItemCF,1,1825796,0.2857
42733,ItemCF,2,240527,0.252
42733,ItemCF,3,5141125,0.2236
42764,UserCF,1,4366730,0.9234
42764,UserCF,2,128495,0.7453
42764,UserCF,3,4681909,0.7442
42764,ItemCF,1,4015091,0.4629
42764,ItemCF,2,3799903,0.3142
42764,ItemCF,3,4366730,0.3073
42795,UserCF,1,3004746,1.178
42795,UserCF,2,1402604,0.6667
42795,UserCF,3,1945097,0.622
42795,ItemCF,1,2603207,0.433
42795,ItemCF,2,1793088,0.2887
42795,ItemCF,3,1945097,0.2657
42813,UserCF,1,3716319,1.8787
42813,UserCF,2,475851,1.0607
42813,UserCF,3,2411942,0.7618
42813,ItemCF,1,3716319,0.6753
42813,ItemCF,2,58511,0.3446
42813,ItemCF,3,475851,0.2635
42841,UserCF,1,2487905,0.7206
42841,UserCF,2,1705547,0.7206
42841,UserCF,3,126589,0.7206
42841,ItemCF,1,1705547,0.9
42841,ItemCF,2,126589,0.805
42841,ItemCF,3,2487905,0.7348
42991,UserCF,1,3246733,0.7783
42991,UserCF,2,2331370,0.7698
42991,UserCF,3,1140942,0.7303
42991,ItemCF,1,503460,0.3162
42991,ItemCF,2,1140942,0.3162
42991,ItemCF,3,347441,0.2535
43407,UserCF,1,1846009,0.8018
43407,UserCF,2,3014920,0.7071
43407,UserCF,3,3013917,0.7071
43407,ItemCF,1,3337290,0.2132
43407,ItemCF,2,1447416,0.2132
43407,ItemCF,3,1846009,0.1774
43440,UserCF,1,2484262,0.6708
43440,UserCF,2,740947,0.6529
43440,UserCF,3,2652057,0.5477
43440,ItemCF,1,1789314,0.5
43440,ItemCF,2,740947,0.4413
43440,ItemCF,3,2652057,0.3873
43461,UserCF,1,1962765,1.541
43461,UserCF,2,1441528,1.2247
43461,UserCF,3,1962782,0.6698
43461,ItemCF,1,1441528,0.3235
43461,ItemCF,2,1913803,0.2357
43461,ItemCF,3,2880892,0.1925
43554,UserCF,1,4831232,1.569
43554,UserCF,2,4838935,0.9428
43554,UserCF,3,2364679,0.9428
43554,ItemCF,1,4831232,0.3548
43554,ItemCF,2,4838935,0.3213
43554,ItemCF,3,5116409,0.3111
43712,UserCF,1,678857,0.5963
43712,UserCF,2,5092508,0.523
43712,UserCF,3,2823353,0.4714
43712,ItemCF,1,678857,0.4364
43712,ItemCF,2,5092508,0.3563
43712,ItemCF,3,2595340,0.3162
43756,UserCF,1,1877402,0.686
43756,UserCF,2,3174951,0.6396
43756,UserCF,3,3920968,0.5774
43756,ItemCF,1,1877402,0.5774
43756,ItemCF,2,1556677,0.2887
43756,ItemCF,3,3920968,0.2462
43822,UserCF,1,2113845,0.6364
43822,UserCF,2,4678791,0.6
43822,UserCF,3,158169,0.5071
43822,ItemCF,1,1744531,0.5774
43822,ItemCF,2,3589681,0.4714
43822,ItemCF,3,4678791,0.4009
43885,UserCF,1,1186337,0.9
43885,UserCF,2,1125154,0.8581
43885,UserCF,3,3139864,0.6708
43885,ItemCF,1,1125154,0.7894
43885,ItemCF,2,1186337,0.5582
43885,ItemCF,3,3139864,0.416
44028,UserCF,1,3183557,0.6396
44028,UserCF,2,1097360,0.6396
44028,UserCF,3,2667082,0.5
44028,ItemCF,1,353862,0.4082
44028,ItemCF,2,2195156,0.2582
44028,ItemCF,3,3183557,0.2417
44165,UserCF,1,2850338,0.9082
44165,UserCF,2,137888,0.6667
44165,UserCF,3,1434990,0.6667
44165,ItemCF,1,4823470,0.4472
44165,ItemCF,2,2850338,0.3651
44165,ItemCF,3,4757450,0.3162
44176,UserCF,1,3868165,0.6396
44176,UserCF,2,3920968,0.6396
44176,UserCF,3,873547,0.5
44176,ItemCF,1,5134662,0.5
44176,ItemCF,2,4663975,0.2887
44176,ItemCF,3,3868165,0.1936
44212,UserCF,1,319541,0.8536
44212,UserCF,2,3188108,0.6325
44212,UserCF,3,3237277,0.6325
44212,ItemCF,1,1877844,0.3536
44212,ItemCF,2,4058078,0.2887
44212,ItemCF,3,409490,0.2041
44255,UserCF,1,644461,0.5164
44255,UserCF,2,5042305,0.5
44255,UserCF,3,4279983,0.5
44255,ItemCF,1,4574098,0.3638
44255,ItemCF,2,5042305,0.3254
44255,ItemCF,3,4279983,0.3254
44288,UserCF,1,5092508,2.2326
44288,UserCF,2,2766118,1.4058
44288,UserCF,3,810404,0.9204
44288,ItemCF,1,5092508,0.939
44288,ItemCF,2,1387695,0.5379
44288,ItemCF,3,810404,0.4536
44395,UserCF,1,3493253,0.4082
44395,UserCF,2,4416265,0.4082
44395,UserCF,3,2279598,0.4082
44395,ItemCF,1,2182145,0.2673
44395,ItemCF,2,4416265,0.2582
44395,ItemCF,3,2279598,0.1768
44472,UserCF,1,3291206,1.0479
44472,UserCF,2,987143,0.8162
44472,UserCF,3,4074805,0.5
44472,ItemCF,1,5105730,0.3536
44472,ItemCF,2,4732301,0.25
44472,ItemCF,3,2580621,0.25
44474,UserCF,1,5012377,1.0
44474,UserCF,2,2535046,0.5
44474,UserCF,3,3139864,0.4082
44474,ItemCF,1,5012377,0.378
44474,ItemCF,2,3139864,0.2887
44474,ItemCF,3,2535046,0.2887
44823,UserCF,1,2161188,0.8165
44823,UserCF,2,719659,0.6265
44823,UserCF,3,2678214,0.4364
44823,ItemCF,1,2895100,0.4472
44823,ItemCF,2,2161188,0.291
44823,ItemCF,3,1884224,0.2673
44949,UserCF,1,998153,0.8944
44949,UserCF,2,2324443,0.6124
44949,UserCF,3,3334099,0.5774
44949,ItemCF,1,2973329,0.3333
44949,ItemCF,2,2324443,0.2835
44949,ItemCF,3,2718850,0.2582
45039,UserCF,1,4777971,1.423
45039,UserCF,2,448625,0.8944
45039,UserCF,3,2726951,0.7618
45039,ItemCF,1,448625,0.4472
45039,ItemCF,2,4777971,0.377
45039,ItemCF,3,4113687,0.2942
45161,UserCF,1,4020503,0.5
45161,UserCF,2,4152992,0.5
45161,UserCF,3,157338,0.5
45161,ItemCF,1,157338,0.4082
45161,ItemCF,2,4152992,0.2041
45161,ItemCF,3,262811,0.1768
45281,UserCF,1,4448187,0.5361
45281,UserCF,2,1791949,0.4743
45281,UserCF,3,3575048,0.4743
45281,ItemCF,1,3575048,0.378
45281,ItemCF,2,4448187,0.2812
45281,ItemCF,3,3176113,0.2673
45351,UserCF,1,3656767,0.6708
45351,UserCF,2,3202928,0.6325
45351,UserCF,3,3528847,0.6325
45351,ItemCF,1,3656767,0.3638
45351,ItemCF,2,4777971,0.281
45351,ItemCF,3,3528847,0.2425
45485,UserCF,1,1419997,0.6529
45485,UserCF,2,4450440,0.596
45485,UserCF,3,2792318,0.4867
45485,ItemCF,1,1419997,1.1078
45485,ItemCF,2,4450440,0.4402
45485,ItemCF,3,2792318,0.4243
45591,UserCF,1,5099668,2.0125
45591,UserCF,2,2601044,1.1547
45591,UserCF,3,4270934,0.9487
45591,ItemCF,1,5099668,0.5095
45591,ItemCF,2,4270934,0.416
45591,ItemCF,3,841487,0.2631
45619,UserCF,1,2002248,1.1339
45619,UserCF,2,317193,0.8497
45619,UserCF,3,2204577,0.7804
45619,ItemCF,1,2002248,0.5162
45619,ItemCF,2,2973853,0.4743
45619,ItemCF,3,4318526,0.375
45669,UserCF,1,4505572,0.7866
45669,UserCF,2,2400640,0.7071
45669,UserCF,3,558172,0.7071
45669,ItemCF,1,558172,0.4472
45669,ItemCF,2,3215156,0.2535
45669,ItemCF,3,393188,0.2357
45792,UserCF,1,329504,0.6708
45792,UserCF,2,3453283,0.5
45792,UserCF,3,1860495,0.5
45792,ItemCF,1,2704547,0.2887
45792,ItemCF,2,1441864,0.2582
45792,ItemCF,3,329504,0.2132
45940,UserCF,1,1335684,0.6708
45940,UserCF,2,1808205,0.6622
45940,UserCF,3,196214,0.6396
45940,ItemCF,1,1808205,0.2828
45940,ItemCF,2,4595778,0.2236
45940,ItemCF,3,4532960,0.2236
46058,UserCF,1,3084376,1.5
46058,UserCF,2,2144833,1.46
46058,UserCF,3,3783464,1.2053
46058,ItemCF,1,2144833,0.4629
46058,ItemCF,2,3084376,0.2657
46058,ItemCF,3,2456369,0.2582
46179,UserCF,1,2795669,0.686
46179,UserCF,2,1866283,0.6708
46179,UserCF,3,4199489,0.6396
46179,ItemCF,1,1866283,0.2206
46179,ItemCF,2,2606015,0.2
46179,ItemCF,3,2795669,0.1644
46264,UserCF,1,3031354,0.6961
46264,UserCF,2,3434248,0.6667
46264,UserCF,3,1820860,0.6667
46264,ItemCF,1,1820860,0.4364
46264,ItemCF,2,3434248,0.2182
46264,ItemCF,3,4245608,0.2004
46358,UserCF,1,552700,1.2071
46358,UserCF,2,2077361,1.0749
46358,UserCF,3,4954999,0.9082
46358,ItemCF,1,318287,0.3244
46358,ItemCF,2,552700,0.3062
46358,ItemCF,3,2077361,0.2062
46380,UserCF,1,1557499,0.2301
46380,UserCF,2,5036799,0.14
46380,UserCF,3,3881370,0.14
46380,ItemCF,1,1557499,0.378
46380,ItemCF,2,3881370,0.2357
46380,ItemCF,3,5036799,0.0851
46505,UserCF,1,1481203,0.8556
46505,UserCF,2,3184656,0.8165
46505,UserCF,3,3084376,0.8165
46505,ItemCF,1,1177305,0.2878
46505,ItemCF,2,4183302,0.2321
46505,ItemCF,3,4848535,0.2251
46514,UserCF,1,2783905,0.9082
46514,UserCF,2,2364679,0.9082
46514,UserCF,3,2529069,0.6708
46514,ItemCF,1,2453542,0.2357
46514,ItemCF,2,3141058,0.1826
46514,ItemCF,3,2529069,0.1698
46554,UserCF,1,4973929,0.8165
46554,UserCF,2,2723545,0.5477
46554,UserCF,3,3869296,0.5477
46554,ItemCF,1,4973929,0.3746
46554,ItemCF,2,2973076,0.208
46554,ItemCF,3,3720597,0.2052
46680,UserCF,1,2642113,0.9082
46680,UserCF,2,4622270,0.8536
46680,UserCF,3,3183557,0.6325
46680,ItemCF,1,1981099,0.4082
46680,ItemCF,2,452059,0.3162
46680,ItemCF,3,673866,0.1637
46722,UserCF,1,4400371,0.6396
46722,UserCF,2,815929,0.6396
46722,UserCF,3,2271370,0.6124
46722,ItemCF,1,2271370,0.4243
46722,ItemCF,2,815929,0.25
46722,ItemCF,3,4400371,0.208
47070,UserCF,1,781519,1.036
47070,UserCF,2,2055560,0.9204
47070,UserCF,3,4262924,0.8581
47070,ItemCF,1,2055560,0.5335
47070,ItemCF,2,4262924,0.3917
47070,ItemCF,3,2343757,0.3608
47095,UserCF,1,3716319,1.46
47095,UserCF,2,1699547,0.866
47095,UserCF,3,3034696,0.5
47095,ItemCF,1,3716319,0.5249
47095,ItemCF,2,3937204,0.189
47095,ItemCF,3,1699547,0.1446
47154,UserCF,1,3459820,0.9
47154,UserCF,2,5039062,0.6708
47154,UserCF,3,3943756,0.5477
47154,ItemCF,1,5039062,0.6547
47154,ItemCF,2,3459820,0.5922
47154,ItemCF,3,3124093,0.5774
47158,UserCF,1,2290682,1.6813
47158,UserCF,2,4681909,1.1207
47158,UserCF,3,4366730,1.0324
47158,ItemCF,1,2290682,0.448
47158,ItemCF,2,4366730,0.3073
47158,ItemCF,3,635576,0.3015
47206,UserCF,1,832991,0.9046
47206,UserCF,2,5075927,0.6708
47206,UserCF,3,297610,0.6708
47206,ItemCF,1,2950552,0.3482
47206,ItemCF,2,67277,0.2739
47206,ItemCF,3,297610,0.2652
47299,UserCF,1,1962765,1.0791
47299,UserCF,2,162799,0.9082
47299,UserCF,3,3583335,0.686
47299,ItemCF,1,162799,0.4157
47299,ItemCF,2,2508134,0.2041
47299,ItemCF,3,1595279,0.2041
47346,UserCF,1,4550052,1.2481
47346,UserCF,2,3403645,0.7618
47346,UserCF,3,677692,0.7071
47346,ItemCF,1,312026,0.5774
47346,ItemCF,2,4550052,0.3376
47346,ItemCF,3,438990,0.2887
47407,UserCF,1,2333548,0.8677
47407,UserCF,2,1186337,0.809
47407,UserCF,3,3908596,0.6325
47407,ItemCF,1,2333548,0.6136
47407,ItemCF,2,1126177,0.4472
47407,ItemCF,3,139276,0.4472
47533,UserCF,1,3520504,1.3728
47533,UserCF,2,4539052,0.7845
47533,UserCF,3,841487,0.7845
47533,ItemCF,1,841487,0.3701
47533,ItemCF,2,4484120,0.2315
47533,ItemCF,3,4539052,0.2137
47754,UserCF,1,1930411,0.6708
47754,UserCF,2,180945,0.5774
47754,UserCF,3,4263070,0.5345
47754,ItemCF,1,4696408,0.2887
47754,ItemCF,2,3146761,0.2582
47754,ItemCF,3,2468542,0.2425
47785,UserCF,1,3853076,1.3104
47785,UserCF,2,1739383,0.9082
47785,UserCF,3,704551,0.8536
47785,ItemCF,1,3853076,0.3594
47785,ItemCF,2,3496706,0.2449
47785,ItemCF,3,704551,0.2108
47804,UserCF,1,4808594,0.6396
47804,UserCF,2,127812,0.5774
47804,UserCF,3,5092508,0.5774
47804,ItemCF,1,4808594,0.2739
47804,ItemCF,2,4803083,0.189
47804,ItemCF,3,3053524,0.1826
47850,UserCF,1,3716319,0.8429
47850,UserCF,2,4523651,0.6373
47850,UserCF,3,3246591,0.5774
47850,ItemCF,1,3716319,0.5249
47850,ItemCF,2,4523651,0.2638
47850,ItemCF,3,4577122,0.2462
47943,UserCF,1,2787602,0.9701
47943,UserCF,2,1242478,0.7071
47943,UserCF,3,3711345,0.5
47943,ItemCF,1,2787602,0.9428
47943,ItemCF,2,2505790,0.3333
47943,ItemCF,3,2023751,0.2041
48028,UserCF,1,1126388,0.686
48028,UserCF,2,2739898,0.6396
48028,UserCF,3,1047955,0.6325
48028,ItemCF,1,1126388,0.2365
48028,ItemCF,2,1047955,0.2357
48028,ItemCF,3,4696408,0.1768
48088,UserCF,1,2303733,1.633
48088,UserCF,2,222342,0.956
48088,UserCF,3,2971467,0.7416
48088,ItemCF,1,2303733,0.5521
48088,ItemCF,2,465280,0.5
48088,ItemCF,3,4766074,0.4082
48100,UserCF,1,4299775,0.6547
48100,UserCF,2,3258733,0.6547
48100,UserCF,3,1113009,0.6547
48100,ItemCF,1,1702430,0.4781
48100,ItemCF,2,3692526,0.4629
48100,ItemCF,3,3258733,0.4388
48109,UserCF,1,3654805,0.5443
48109,UserCF,2,1360399,0.5443
48109,UserCF,3,3996952,0.3775
48109,ItemCF,1,454408,0.6708
48109,ItemCF,2,1360399,0.4104
48109,ItemCF,3,1188980,0.3354
48154,UserCF,1,139351,1.9082
48154,UserCF,2,1188838,1.4082
48154,UserCF,3,3624285,1.1767
48154,ItemCF,1,139351,0.5832
48154,ItemCF,2,3624285,0.2657
48154,ItemCF,3,3379926,0.1664
48289,UserCF,1,2290512,1.2071
48289,UserCF,2,1527928,0.7071
48289,UserCF,3,1410360,0.5
48289,ItemCF,1,1410360,0.5
48289,ItemCF,2,2290512,0.3015
48289,ItemCF,3,1527928,0.2887
48296,UserCF,1,1823649,0.6708
48296,UserCF,2,4672362,0.5
48296,UserCF,3,4294970,0.5
48296,ItemCF,1,4672362,0.4082
48296,ItemCF,2,1823649,0.1826
48296,ItemCF,3,2661469,0.1491
48334,UserCF,1,3677861,1.8772
48334,UserCF,2,4637707,1.6154
48334,UserCF,3,24834,1.5
48334,ItemCF,1,24834,0.4215
48334,ItemCF,2,4637707,0.3873
48334,ItemCF,3,3677861,0.3839
48439,UserCF,1,2250189,0.7303
48439,UserCF,2,645176,0.7303
48439,UserCF,3,3878908,0.7303
48439,ItemCF,1,3326924,0.3563
48439,ItemCF,2,3307905,0.3536
48439,ItemCF,3,705200,0.3198
48463,UserCF,1,3048067,0.8556
48463,UserCF,2,3495668,0.5477
48463,UserCF,3,4130380,0.5477
48463,ItemCF,1,3495668,0.3198
48463,ItemCF,2,4130380,0.3062
48463,ItemCF,3,3048067,0.2887
48522,UserCF,1,812879,0.9
48522,UserCF,2,3935628,0.6708
48522,UserCF,3,1716436,0.6708
48522,ItemCF,1,1532423,0.4629
48522,ItemCF,2,3301791,0.4009
48522,ItemCF,3,1716436,0.4009
48566,UserCF,1,5027281,0.9487
48566,UserCF,2,347712,0.7071
48566,ItemCF,1,5027281,0.3693
48566,ItemCF,2,347712,0.0449
48694,UserCF,1,4500407,0.6708
48694,UserCF,2,2453685,0.2236
48694,UserCF,3,2161188,0.1826
48694,ItemCF,1,1491477,0.5774
48694,ItemCF,2,4500407,0.3586
48694,ItemCF,3,2161188,0.126
48854,UserCF,1,1684440,0.7245
48854,UserCF,2,3395871,0.686
48854,UserCF,3,4806850,0.5883
48854,ItemCF,1,3395871,0.2333
48854,ItemCF,2,4377643,0.2236
48854,ItemCF,3,65132,0.207
49055,UserCF,1,4245608,1.7007
49055,UserCF,2,2988047,1.0123
49055,UserCF,3,2881595,1.0
49055,ItemCF,1,4245608,0.2669
49055,ItemCF,2,4712130,0.2641
49055,ItemCF,3,278610,0.2157
49095,UserCF,1,303311,0.809
49095,UserCF,2,3704297,0.8
49095,UserCF,3,3722102,0.6325
49095,ItemCF,1,654637,0.6124
49095,ItemCF,2,3791442,0.3873
49095,ItemCF,3,303311,0.3145
49164,UserCF,1,1685459,0.6708
49164,UserCF,2,2823353,0.5477
49164,UserCF,3,2654160,0.5477
49164,ItemCF,1,1636676,0.4804
49164,ItemCF,2,1685459,0.3721
49164,ItemCF,3,4586413,0.3145
49398,UserCF,1,2144833,1.1921
49398,UserCF,2,2300423,0.5601
49398,UserCF,3,4401011,0.5222
49398,ItemCF,1,2144833,0.4629
49398,ItemCF,2,2300423,0.4082
49398,ItemCF,3,2456369,0.2582
49417,UserCF,1,1825796,0.5
49417,UserCF,2,1729308,0.5
49417,UserCF,3,2437517,0.4082
49417,ItemCF,1,3759953,0.3333
49417,ItemCF,2,1729308,0.3162
49417,ItemCF,3,3477139,0.2236
49426,UserCF,1,5133081,1.0
49426,UserCF,2,2541613,0.6396
49426,UserCF,3,305449,0.6396
49426,ItemCF,1,48680,0.5
49426,ItemCF,2,3543079,0.3922
49426,ItemCF,3,4698996,0.3162
49435,UserCF,1,3246733,0.9533
49435,UserCF,2,2331370,0.9428
49435,UserCF,3,1153773,0.8536
49435,ItemCF,1,19459,0.2287
49435,ItemCF,2,4082554,0.2157
49435,ItemCF,3,1146774,0.1447
49473,UserCF,1,4565615,0.5
49473,UserCF,2,2706380,0.5
49473,UserCF,3,4211339,0.5
49473,ItemCF,1,2706380,0.5
49473,ItemCF,2,1361934,0.4472
49473,ItemCF,3,3079322,0.3162
49496,UserCF,1,105055,1.7673
49496,UserCF,2,141437,0.5345
49496,UserCF,3,2578030,0.5
49496,ItemCF,1,3077956,0.3162
49496,ItemCF,2,105055,0.239
49496,ItemCF,3,2578030,0.2236
49498,UserCF,1,3251083,0.5774
49498,UserCF,2,1023553,0.569
49498,UserCF,3,2353009,0.5244
49498,ItemCF,1,5020485,0.3536
49498,ItemCF,2,1988091,0.3145
49498,ItemCF,3,3685477,0.2425
49534,UserCF,1,3244134,0.5222
49534,UserCF,2,788974,0.4764
49534,UserCF,3,3240633,0.4082
49534,ItemCF,1,3878031,0.4082
49534,ItemCF,2,2530683,0.3162
49534,ItemCF,3,2636056,0.2887
49566,UserCF,1,3677861,1.866
49566,UserCF,2,4637707,1.6076
49566,UserCF,3,24834,1.2247
49566,ItemCF,1,4637707,0.5123
